"grid","q10","q15","q20","q25","q30","q35","q40","q45","q50","q55","q60","q65","q70","q75","q80","q85","q90"
1100,23.886878455904,8.73344980355308,2.82315697086661,2.57446865860589,2.62906302928095,1e+09,1e+09,1e+09,1e+09,0.0280504773330887,0.154779813708821,0.0448669650851547,0.171193667923685,1.82839768118972,0.738440660172798,1.10790343599248,0.0663435742274415
1200,30.1207711022046,7.57457565361201,3.19924233551859,2.6830857566005,1e+09,1e+09,1e+09,1e+09,0.039434776556679,0.00364003102564908,0.0505060202052048,0.00242043641185872,0.242973548038534,2.10354769777752,1.38587369858891,1.66636244397986,0.0072901853314624
1300,28.2282342158226,11.8799384066059,3.50018866677463,2.75184517435197,1e+09,1e+09,1e+09,1e+09,0.431770284837642,0.224166922152086,0.0528697324093952,0.0130824249393102,0.184753892313033,1.70612916374042,1.35091227074847,0.728535478974606,0.0806591917019046
1400,30.4858958761211,13.7370660131439,4.24164408850326,3.4278503054352,3.47775339576564,1e+09,1e+09,0.311983288107932,1e+09,0.025736655483428,0.0213225518925899,0.00348678955977768,0.0796519689913857,0.629104344940477,1.34198272577422,0.858250483927761,0.447224698204866
1500,32.1499490356244,13.9294550571033,4.1668468779545,3.90624495964931,1e+09,1e+09,1e+09,0.461429088238933,0.241398833453447,0.00466124098371964,0.0369634542869271,0.018650754584266,0.0170382936159691,0.281076285014216,1.22588696383757,1.62080799380758,0.202954971702537
1600,36.4773255754094,15.1488522237144,5.17910700432359,4.87109390682344,4.6258012627605,1e+09,0.63745442184974,1e+09,1e+09,0.0073718589859498,0.087151516214333,0.018805117869975,4.13864409845209e-05,0.168784816675961,0.601664551028663,1.27541358107942,0.120823489983427
1700,46.7388208232457,17.8173929814668,5.61789223317111,4.20282791225332,3.25238195808322,2.27576500644522,1e+09,1e+09,1.7452593752602,0.394943057629964,0.0177885842699208,0.00427609937101542,0.00430016522326186,0.664158988878543,0.599350208073218,1.24530782855503,6.7240698712025e-06
1800,47.6116365168758,21.8625187406339,5.34991227574728,5.40008788557596,3.49207974493792,1e+09,1e+09,1e+09,1.31509793927302,0.500626856746732,0.0415393522071325,0.0827036513080542,0.0562092960650637,0.159331048935214,0.803006547948483,0.643679497107864,0.186157087121529
1900,46.5716665930784,22.739853084604,6.7525952757932,6.1155098924419,6.10924129105768,1e+09,1e+09,1e+09,1.4133151424891,0.368483827163873,0.0970693058735846,0.050451729377651,0.000389287597243707,0.468218273380135,0.584219360248789,0.461011080379377,0.952345918621938
2000,1e+09,23.2965943965152,7.35710388701748,7.24699589103147,4.03634310701964,1e+09,1e+09,1e+09,1e+09,0.239048601175792,0.131126366774928,0.477926030225404,0.00998839760607409,0.292845273565075,0.470581363588929,0.675888794702893,0.99138124175935
2100,1e+09,28.867470902539,6.92802506298999,8.12780846755192,5.47908447866615,1e+09,1e+09,1e+09,1e+09,0.640182367872071,0.762825526481657,0.276103354034484,0.0051636510825866,0.21375596361122,0.46884851740625,0.0976346322913542,0.257992980938911
2200,1e+09,29.8086928681414,8.59708063036069,8.69602507489174,5.84631930471369,1e+09,1e+09,1e+09,1e+09,0.691708610996806,0.286755579612135,0.25686904129176,0.0128179463149248,0.0395588900151948,0.102300114240137,0.18273582505865,1.08896525109454
2300,1e+09,30.5772617157578,11.2244225553672,9.31266973742236,5.37614928287372,1e+09,1e+09,1e+09,1e+09,0.334528786698035,0.44763167024744,0.5513742437826,0.202064999010957,0.107921947407193,0.0708348694069469,0.979886063462424,1.08051697254064
2400,1e+09,34.9016544027761,14.2417489007157,10.4440755976161,7.79876248386244,4.22944943705216,1e+09,1e+09,1.49772549763483,0.485884951934542,0.554162075927279,0.356397916541436,0.125561831009908,0.0132742654818205,0.688602127768487,0.12895919259441,1.31306705073755
2500,1e+09,34.0748348998747,16.7422144501354,9.41279447662107,6.79387353061762,1e+09,1e+09,1e+09,1.79059209106727,1.98903549100822,0.780548509285158,0.420199007814732,0.0915092788858421,0.00315060517249637,0.265782706997362,0.0873107642827108,0.332172844596663
2600,1e+09,34.5254794733652,21.58446384313,10.8708574620759,6.30583284431522,1e+09,1e+09,1e+09,1e+09,2.19612062865135,0.811617203308184,0.389033803794965,0.346116764652087,0.00210052544030301,0.362072295513004,0.0956585797868757,1.74584174577794
2700,1e+09,40.5836329531194,20.9910715911239,11.1525837342885,9.39286465964787,1e+09,3.77110897754493,1e+09,3.43323902548743,1.00269094934079,1.01663090077258,0.969762720188581,0.262233920742704,0.00316922538668544,0.346521458419221,0.189811564174319,1e+09
2800,1e+09,45.3917355230308,20.4899401777309,11.128348519174,7.3045439135771,1e+09,5.53692246790056,1e+09,3.75102417211972,1.94257343610014,1.38771389751871,0.231878526429432,0.0983958733122512,0.0137869770609337,0.323190812964246,0.0419714647854402,1.65535028716085
2900,1e+09,43.9387746338486,24.3049805999195,15.9210199046876,8.19432517097908,1e+09,4.35042566941019,1e+09,3.68297428818265,1.69388466261783,1.38181518505226,0.869615447287018,0.529213323337763,0.00248081397144714,0.00467255453088067,0.404679675204996,1.44242570040249
3000,1e+09,51.2013904774312,23.3608847661195,13.8253712690228,10.7325679158884,1e+09,1e+09,1e+09,4.23502532955731,2.84187688136457,1.79077709780689,0.720200562975851,0.607284222227112,0.131403282047806,0.000188861903653526,0.392810986894971,0.390696475951396
3100,1e+09,51.3330407895143,24.3066467042182,14.6638828832075,13.1830546160214,1e+09,1e+09,1e+09,1e+09,2.12900196480642,1.53627588151985,1.31743945951951,0.243783382694398,0.0450748429739711,0.265498925726043,0.0524924934654452,1.58790990552523
3200,1e+09,53.8214355556659,26.496922750625,15.2103553639334,12.9854671823464,7.73297002665156,1e+09,1e+09,4.44736855144706,2.17454363884515,2.0045354862945,0.946820583891187,0.451107283977786,0.0565677956724191,0.0514885398100849,0.0766203857647212,2.82847363517396
3300,1e+09,57.0112879954954,27.1304049900301,16.8369399087803,13.5046370956346,1e+09,1e+09,1e+09,1e+09,3.61662889482393,2.30515547546295,1.72481979635956,0.297214775340933,0.0936478720108882,0.000675241728726376,0.0775566502412453,2.13308403260573
3400,1e+09,59.646444840338,33.9692304873813,17.2596995237239,13.2640668749111,1e+09,7.75107089062205,1e+09,3.28770828915939,4.27506043198355,3.21935622127998,1.63516980934754,1.23025828126324,0.357441113145642,0.0129480041536771,0.213600098535895,1e+09
3500,1e+09,61.4106799560027,32.9476485216246,15.9721549429702,11.6345886813759,1e+09,1e+09,1e+09,3.36086069247768,3.72982123461115,3.13896840554507,1.70359924313442,0.766027896800925,0.223419118041282,0.000989952665460807,0.0355708398451402,0.979252517373045
3600,85.9126675479899,63.2692743501258,31.4919036198699,20.8026198507852,17.0117635349466,1e+09,1e+09,1e+09,1e+09,4.90352683571845,3.47115342972442,1.56414816220634,1.34744721047891,0.231226010252251,0.000102572487420327,0.0640772201138118,1.26408922733271
3700,1e+09,62.2997201429835,32.1188025560304,20.9537262340397,14.3567601153107,1e+09,11.7944514960587,1e+09,4.35651642884053,3.960230759398,3.93107937981613,1.94886503009697,1.02261614415603,0.702382866845545,0.0159790212660215,0.373962940126593,1e+09
3800,1e+09,64.8140711595286,34.3869596456149,22.2242708634394,15.733873022191,1e+09,1e+09,1e+09,1e+09,3.61941229677119,3.52770947347343,1.88534073590692,0.639570063136403,0.206168973961067,0.0628158153230547,0.369482453926425,2.59313316198278
3900,1e+09,73.0521818901344,39.026728467865,21.6635379339718,15.6198162766872,1e+09,1e+09,1e+09,1e+09,5.58069958897636,4.10025395545393,2.70736571469191,0.691507352766552,1.08090176530665,0.255466435722002,0.70176912088245,2.53977779974986
4000,1e+09,73.8908305389366,38.3054675064769,22.8426146289105,16.4319055813144,1e+09,1e+09,1e+09,7.21318778630085,4.3696298319511,4.91936362839553,2.62529855411508,0.77001618823967,0.329766980572981,0.375982664168977,0.0672713831865718,1e+09
4100,1e+09,78.7123753452446,40.5128485484991,25.5462625306408,17.9871238117827,1e+09,1e+09,1e+09,1e+09,4.36709458117558,5.11393442204223,1.87176391038884,0.89233511393863,0.509289783931658,0.304899571787298,0.244930994157565,1.80072561998285
4200,1e+09,76.9093348073876,45.8531463218895,22.9821630972512,21.6853643259725,1e+09,1e+09,1e+09,7.91342011334477,5.59860012485096,5.26706168383645,3.51547117321086,1.44006678280962,0.596574045033583,0.190777631794682,0.897961146681805,1e+09
4300,1e+09,75.8781600145331,52.7697413147958,24.796811901201,24.7538114368727,1e+09,1e+09,1e+09,1e+09,5.24509795421274,4.99232059434682,2.81169785606424,3.46963711739094,1.24314281777446,0.0905435933581059,0.499605540149322,1e+09
4400,1e+09,77.7000436741707,50.4861892880854,26.5635440051617,18.7072112448051,19.4377069921819,1e+09,1e+09,6.8771999550668,7.68772018821168,6.20020153140266,3.83267459648314,2.83690020703748,1.14358371900046,0.299998852632947,1.494644047521,1.30103756083691
4500,1e+09,80.301269370344,49.8725047579312,26.6023026916584,26.0928362519478,20.134002340314,16.7910107964197,1e+09,1e+09,6.9308223065719,5.29359511827072,3.54102547645387,2.06794370520178,1.49831185183993,1.28275879616808,0.783562963432035,3.34467623393371
4600,1e+09,83.7708876379467,50.8438594449419,27.7175171682639,28.1463548856181,1e+09,1e+09,1e+09,1e+09,9.8364397437086,8.21801732076925,3.34494785233131,1.85301273997705,1.11560178086245,1.01886506870589,0.252492859952861,1e+09
4700,1e+09,80.0673065173501,50.5404830657236,30.8179516765614,32.1202484703928,1e+09,1e+09,1e+09,1e+09,9.09977001039116,6.93934527064263,4.67388584639324,1.62099808237534,1.16199029351556,1.06818011995391,0.717938637462313,1.87793009709609
4800,1e+09,92.2157604364294,55.82857141331,34.092537218822,30.5782002529244,1e+09,1e+09,1e+09,1e+09,9.22976503071693,6.45261827758755,4.01380499200446,2.8221302868117,1.34334570052518,1.28955923528019,0.457894949727553,2.82908627573175
4900,1e+09,90.8783011291525,57.9928181779358,35.2027962289124,28.6136074558955,20.3127355891447,19.3868058300838,1e+09,1e+09,9.07945478524432,9.27701071034341,4.89488384976452,2.85849887061677,1.7012884353046,0.782989488837519,2.29466843191276,1e+09
5000,1e+09,85.1216002589379,58.458210184294,36.8461242869029,29.534670689882,24.7023540603528,1e+09,1e+09,1e+09,8.76879660336018,10.3411505034148,3.88188075396901,2.5533078229144,1.19252766019735,0.633554445184816,0.8000652938086,3.42640033140662
5100,1e+09,104.89722156621,61.701190845022,36.4691818180102,32.1116681721333,28.6949560890974,21.1332588499677,1e+09,1e+09,12.2169423234113,11.2952913518623,5.04787512804115,3.00932087748616,1.78700183317886,0.969521982869237,2.38853120440032,4.20943819446036
5200,1e+09,104.376778046168,63.2396706776903,39.4842639442327,32.1369342646151,1e+09,1e+09,1e+09,12.164885306512,10.9279847764826,9.71244924557221,5.05953132265625,2.58166287417443,1.93735863723495,0.944134704309815,1.18823267805973,4.02415245330779
5300,1e+09,99.8376780462523,64.3800811404088,45.1487612245187,32.0559501688419,1e+09,1e+09,1e+09,13.6329459327127,11.0440965586336,10.8462747820612,5.16155762367283,2.87763535924109,1.38194317984556,1.18024076425831,1.59701880143813,1e+09
5400,1e+09,100.987600319274,69.1608591695257,45.0022925775009,38.1902441847256,1e+09,1e+09,1e+09,1e+09,12.9494073958978,14.0305296196787,5.58113328410988,3.25348949519889,3.6389182025976,1.10235642215096,1.99907671896909,7.16379453313033
5500,1e+09,99.0035258851799,70.3737313313276,49.2325395784755,34.6831435869808,31.5094304088717,1e+09,21.2030332281278,14.8766847168209,12.174143086022,10.6461736791102,5.48391154450886,3.98228736414268,2.97321355611145,1.73361072457722,2.75561899249586,8.32698966291674
5600,1e+09,110.032935416271,64.781862040158,46.1490151717572,38.2513746169532,1e+09,1e+09,19.90492179747,16.8275806123013,14.4982069820091,12.9738275762847,6.45620738662629,4.40284388631913,2.41099605946946,1.84872298289779,1.69073596055699,3.98486597068782
5700,1e+09,104.460215902008,76.6584309102441,47.4053640213696,39.3374772348497,34.5586058164493,1e+09,1e+09,16.5397543101879,13.402507110323,11.0193247312604,8.80923969864652,4.13621730500662,2.66183923664479,2.10375955920166,2.55100784530786,1e+09
5800,1e+09,106.872415176298,76.6833217734221,50.5346604927341,37.0864184292055,1e+09,1e+09,1e+09,1e+09,16.068919839138,15.6287070485552,5.64634264792338,4.99445835379538,2.67139273903989,2.05433038031938,1.58827809330512,5.68792009719854
